Package,File,"Number of errors"
cssstyle,lib/properties/outlineColor.ts,0
cssstyle,lib/properties/padding.ts,6
cssstyle,lib/properties/paddingBottom.ts,1
cssstyle,lib/properties/paddingLeft.ts,1
cssstyle,lib/properties/paddingRight.ts,1
cssstyle,lib/properties/paddingTop.ts,1
cssstyle,lib/properties/right.ts,0
cssstyle,lib/properties/stopColor.ts,0
cssstyle,lib/properties/textLineThroughColor.ts,0
cssstyle,lib/properties/textOverlineColor.ts,0
cssstyle,lib/properties/textUnderlineColor.ts,0
cssstyle,lib/properties/top.ts,0
cssstyle,lib/properties/webkitBorderAfterColor.ts,0
cssstyle,lib/properties/webkitBorderBeforeColor.ts,0
cssstyle,lib/properties/webkitBorderEndColor.ts,0
cssstyle,lib/properties/webkitBorderStartColor.ts,0
cssstyle,lib/properties/webkitColumnRuleColor.ts,0
cssstyle,lib/properties/webkitMatchNearestMailBlockquoteColor.ts,0
cssstyle,lib/properties/webkitTapHighlightColor.ts,0
cssstyle,lib/properties/webkitTextEmphasisColor.ts,0
cssstyle,lib/properties/webkitTextFillColor.ts,0
cssstyle,lib/properties/webkitTextStrokeColor.ts,0
cssstyle,lib/properties/width.ts,1
cssstyle,lib/utils/colorSpace.ts,4
cssstyle,lib/utils/getBasicPropertyDescriptor.ts,0
cssstyle,scripts/download_latest_properties.ts,1
cssstyle,scripts/generate_implemented_properties.ts,8
cssstyle,scripts/generate_properties.ts,29
dashdash,examples/custom-option-arrayOfCommaSepString.ts,2
dashdash,examples/custom-option-duration.ts,3
dashdash,examples/custom-option-fruit.ts,1
dashdash,examples/custom-option-intGteZero.ts,1
dashdash,examples/custom-option-time-ago.ts,3
dashdash,examples/date.ts,1
dashdash,examples/ddcompletion.ts,2
dashdash,examples/foo.ts,1
dashdash,examples/hello.ts,1
dashdash,examples/help.ts,1
dashdash,examples/option-groups.ts,2
dashdash,lib/dashdash.ts,42
debug,karma.conf.ts,0
debug,src/browser.ts,20
debug,src/common.ts,23
debug,src/index.ts,3
debug,src/node.ts,10
defaults,index.ts,0
duplexify,example.ts,0
duplexify,index.ts,52
end-of-stream,index.ts,18
eslint-utils,docs/.vuepress/config.ts,0
eslint-utils,rollup.config.ts,2
eslint-utils,src/find-variable.ts,2
eslint-utils,src/get-function-head-location.ts,14
eslint-utils,src/get-function-name-with-kind.ts,2
eslint-utils,src/get-innermost-scope.ts,0
eslint-utils,src/get-property-name.ts,3
eslint-utils,src/get-static-value.ts,40
eslint-utils,src/get-string-if-constant.ts,2
eslint-utils,src/has-side-effect.ts,31
eslint-utils,src/index.ts,0
eslint-utils,src/is-parenthesized.ts,17
eslint-utils,src/pattern-matcher.ts,11
eslint-utils,src/reference-tracker.ts,51
eslint-utils,src/token-predicate.ts,27
fb-watchman,watchman/integration/capabilities.ts,8
fb-watchman,watchman/integration/case.ts,1
fb-watchman,watchman/integration/node_basic.ts,1
fb-watchman,watchman/node/bser/index.ts,17
fb-watchman,watchman/node/example.ts,0
fb-watchman,watchman/node/index.ts,17
file-entry-cache,cache.ts,10
file-entry-cache,perf.ts,0
fill-range,bench/index.ts,15
fill-range,index.ts,58
flush-write-stream,example.ts,0
flush-write-stream,index.ts,8
from2,index.ts,11
fs-extra,lib/copy/copy-sync.ts,28
fs-extra,lib/copy/copy.ts,25
fs-extra,lib/copy/index.ts,1
fs-extra,lib/empty/index.ts,5
fs-extra,lib/ensure/file.ts,7
fs-extra,lib/ensure/index.ts,6
fs-extra,lib/ensure/link.ts,11
fs-extra,lib/ensure/symlink-paths.ts,6
fs-extra,lib/ensure/symlink-type.ts,5
fs-extra,lib/ensure/symlink.ts,18
fs-extra,lib/fs/index.ts,18
fs-extra,lib/index.ts,0
fs-extra,lib/json/index.ts,2
fs-extra,lib/json/jsonfile.ts,1
fs-extra,lib/json/output-json-sync.ts,2
fs-extra,lib/json/output-json.ts,5
fs-extra,lib/mkdirs/index.ts,1
fs-extra,lib/mkdirs/make-dir.ts,1
fs-extra,lib/mkdirs/utils.ts,2
fs-extra,lib/move/index.ts,1
fs-extra,lib/move/move-sync.ts,10
fs-extra,lib/move/move.ts,11
fs-extra,lib/output-file/index.ts,10
fs-extra,lib/path-exists/index.ts,3
fs-extra,lib/remove/index.ts,4
fs-extra,lib/remove/rimraf.ts,17
fs-extra,lib/util/stat.ts,6
fs-extra,lib/util/utimes.ts,3
get-intrinsic,index.ts,16
getpass,lib/index.ts,2
glob-parent,index.ts,8
global-dirs,index.ts,3
global-modules,index.ts,0
global-prefix,index.ts,0
has,src/index.ts,0
hash.js,.eslintrc.ts,0
hash.js,lib/hash/common.ts,17
hash.js,lib/hash/hmac.ts,13
hash.js,lib/hash/ripemd.ts,17
hash.js,lib/hash/sha/1.ts,10
hash.js,lib/hash/sha/224.ts,4
hash.js,lib/hash/sha/256.ts,15
hash.js,lib/hash/sha/384.ts,4
hash.js,lib/hash/sha/512.ts,16
hash.js,lib/hash/sha/common.ts,9
hash.js,lib/hash/sha.ts,0
hash.js,lib/hash/utils.ts,22
hash.js,lib/hash.ts,0
hoist-non-react-statics,rollup.config.ts,8
hoist-non-react-statics,src/index.ts,13
html-encoding-sniffer,lib/html-encoding-sniffer.ts,9
iconv-lite,encodings/dbcs-codec.ts,51
iconv-lite,encodings/dbcs-data.ts,0
iconv-lite,encodings/index.ts,0
iconv-lite,encodings/internal.ts,24
iconv-lite,encodings/sbcs-codec.ts,5
iconv-lite,encodings/sbcs-data-generated.ts,0
iconv-lite,encodings/sbcs-data.ts,0
iconv-lite,encodings/utf16.ts,11
iconv-lite,encodings/utf32.ts,25
iconv-lite,encodings/utf7.ts,22
iconv-lite,generation/gen-dbcs.ts,33
iconv-lite,generation/gen-sbcs.ts,2
iconv-lite,generation/research/gen-normalization.ts,7
iconv-lite,generation/research/get-iconv-encodings.ts,9
iconv-lite,generation/utils.ts,10
iconv-lite,lib/bom-handling.ts,5
iconv-lite,lib/index.ts,8
iconv-lite,lib/streams.ts,5
is-core-module,index.ts,3
is-data-descriptor,index.ts,8
json5,build/es5.ts,1
json5,build/package.ts,4
json5,build/unicode.ts,2
json5,lib/cli.ts,10
json5,lib/index.ts,1
json5,lib/parse.ts,13
json5,lib/register.ts,4
json5,lib/require.ts,0
json5,lib/stringify.ts,13
json5,lib/unicode.ts,0
json5,lib/util.ts,5
json5,rollup.config.ts,1
jsonfile,index.ts,22
jsonfile,utils.ts,5
make-dir,index.ts,16
micromatch,bench/first-match-micromatch.ts,0
micromatch,bench/first-match-minimatch.ts,0
micromatch,bench/index.ts,16
micromatch,bench/load-time.ts,0
micromatch,examples/micromatch.braces.ts,1
micromatch,examples/option-expandRange.ts,2
micromatch,examples/option-ignore.ts,1
micromatch,examples/option-onIgnore.ts,5
micromatch,examples/option-onMatch.ts,5
micromatch,examples/option-onResult.ts,6
micromatch,index.ts,18
mime-types,index.ts,14
minimatch,.github/workflows/package-json-repo.ts,0
minimatch,benchmark.ts,1
minimatch,lib/path.ts,0
minimatch,minimatch.ts,162
minipass,.github/workflows/package-json-repo.ts,0
minipass,bench/impls/baseline.ts,4
minipass,bench/impls/core-extend-transform.ts,4
minipass,bench/impls/core-passthrough.ts,0
minipass,bench/impls/extend-minipass-current.ts,4
minipass,bench/impls/extend-minipass.ts,4
minipass,bench/impls/extend-through2.ts,5
minipass,bench/impls/minipass-current-async.ts,2
minipass,bench/impls/minipass-current.ts,0
minipass,bench/impls/minipass-latest.ts,0
minipass,bench/impls/push-through.ts,46
minipass,bench/impls/through2.ts,4
minipass,bench/index.ts,43
minipass,index.ts,210
nopt,.commitlintrc.ts,0
nopt,.eslintrc.ts,0
nopt,bin/nopt.ts,3
nopt,docs/examples/my-program.ts,1
nopt,lib/nopt.ts,6
normalize-package-data,.commitlintrc.ts,0
normalize-package-data,.eslintrc.ts,0
normalize-package-data,lib/extract_description.ts,5
normalize-package-data,lib/fixer.ts,19
normalize-package-data,lib/make_warning.ts,0
normalize-package-data,lib/normalize.ts,1
normalize-package-data,lib/safe_format.ts,0
on-finished,index.ts,2
portfinder,lib/portfinder.ts,13
postcss-modules-values,husky.config.ts,0
postcss-modules-values,lint-staged.config.ts,0
postcss-modules-values,src/index.ts,13
promise,build.ts,9
promise,core.ts,0
promise,index.ts,0
promise,polyfill-done.ts,3
promise,polyfill.ts,0
promise,src/core.ts,20
promise,src/done.ts,2
promise,src/es6-extensions.ts,22
promise,src/finally.ts,3
promise,src/index.ts,0
promise,src/node-extensions.ts,13
promise,src/rejection-tracking.ts,25
promise,src/synchronous.ts,30
pump,index.ts,11
pump,test-browser.ts,11
pump,test-node.ts,9
pumpify,index.ts,8
readdirp,examples/bench.ts,4
readdirp,examples/grep.ts,2
readdirp,examples/list.ts,3
readdirp,index.ts,27
rimraf,.github/workflows/package-json-repo.ts,0
rimraf,bin.ts,8
rimraf,rimraf.ts,45
send,index.ts,61
serialize-javascript,index.ts,11
serve-static,index.ts,10
serve-static,scripts/version-history.ts,5
stream-each,index.ts,2
strip-indent,index.ts,3
through2,through2.ts,7
tmp,.eslintrc.ts,0
tmp,docs/scripts/linenumber.ts,5
tmp,docs/scripts/prettify/lang-css.ts,6
tmp,docs/scripts/prettify/prettify.ts,62
tmp,lib/tmp.ts,29
type-is,index.ts,3
url-parse,index.ts,38
validate-npm-package-license,index.ts,3
w3c-xmlserializer,lib/attributes.ts,5
w3c-xmlserializer,lib/constants.ts,0
w3c-xmlserializer,lib/serialize.ts,16
watchpack,.eslintrc.ts,0
watchpack,.prettierrc.ts,0
watchpack,lib/DirectoryWatcher.ts,55
watchpack,lib/LinkResolver.ts,10
watchpack,lib/getWatcherManager.ts,14
watchpack,lib/reducePlan.ts,1
watchpack,lib/watchEventSource.ts,62
watchpack,lib/watchpack.ts,73
watchpack,playground/watch-folder.ts,2
wcwidth,combining.ts,0
wcwidth,index.ts,1
which,which.ts,14
write-file-atomic,.commitlintrc.ts,0
write-file-atomic,.eslintrc.ts,0
write-file-atomic,lib/index.ts,34
